-0.052567,-0.86043,0.54707,0.0013987,0.021868,-0.029924,1.0261,0.35547,0.073174,0.096711,0.078731,0.51697,0.10075,0.13387,0.10144,0.41069,0.089701,0.86578,0.55263,0.51352,0.10243,0.1363,1.031,0.54108,0.0053544,0.009353,0.0061985,0.26726,0.01015,0.01792,0.010291,0.16866,-3.257,-4.2591,-2.8711,-1.5682,-0.084506,-1.4265,4.636,3.057,20.379,30.226,13.41,11.083,5.3168,7.1831,36.974,13.867,0.35135,0.47297,0.32432,0.35135,0.40541,0.36486,0.52703,0.18919
-0.086513,-0.87457,0.50948,0.0040347,0.040031,-0.012845,1.0189,0.28987,0.046394,0.058299,0.049659,0.30614,0.13743,0.093039,0.041628,0.19472,0.098022,0.87648,0.51186,0.30412,0.14226,0.093305,1.0197,0.34847,0.0021524,0.0033988,0.002466,0.093722,0.018887,0.0086563,0.0017329,0.037915,-0.43925,0.27351,-1.2195,-0.013413,1.4425,0.021818,-0.6463,1.6307,3.2349,3.3483,5.5928,3.4097,6.7848,2.9205,3.9714,5.8858,0.33784,0.51351,0.39189,0.37838,0.41892,0.43243,0.60811,0.47297
-0.046008,-0.88132,0.55705,0.042516,-0.030163,-0.056337,1.0522,0.38247,0.12291,0.2052,0.1325,0.50227,0.18146,0.21064,0.23796,0.43276,0.13047,0.90458,0.57238,0.50072,0.18275,0.21669,1.0784,0.57539,0.015107,0.042105,0.017556,0.25227,0.032928,0.044371,0.056624,0.18728,0.62612,-5.613,3.247,-1.9734,-1.0124,-3.2812,5.9339,2.6994,14.647,41.092,25.062,13.302,10.619,18.196,44.445,12.64,0.067568,0.39189,0.36486,0.37838,0.36486,0.25676,0.35135,0.22973
-0.059105,-0.86283,0.54747,0.0021133,0.045185,-0.022488,1.0256,0.21155,0.041014,0.040713,0.041925,0.23825,0.090899,0.070039,0.029619,0.1648,0.071785,0.86378,0.54906,0.23667,0.10097,0.073115,1.026,0.26749,0.0016821,0.0016576,0.0017577,0.056763,0.0082626,0.0049054,0.00087726,0.027158,-1.0233,-0.92089,-0.50889,0.40675,1.0795,0.0040734,1.5885,2.0843,3.5683,3.9412,3.6408,5.7681,4.9783,2.1708,10.673,8.0328,0.2027,0.37838,0.36486,0.45946,0.36486,0.40541,0.40541,0.40541
-0.056999,-0.84408,0.56778,0.10382,-0.0203,-0.035464,1.0279,0.36788,0.093609,0.09464,0.11739,0.68113,0.13578,0.15342,0.11345,0.61755,0.10906,0.8493,0.57963,0.68449,0.13639,0.15647,1.034,0.71527,0.0087626,0.0089567,0.013781,0.46394,0.018437,0.023538,0.012871,0.38137,-2.5971,-2.2709,-1.2994,1.4903,-3.0045,-2.2664,3.5704,2.972,13.371,14.603,10.31,12.399,15.994,11.065,27.118,11.573,0.14865,0.45946,0.21622,0.39189,0.41892,0.33784,0.51351,0.081081
-0.045139,-0.85309,0.56789,0.00448,0.024149,-0.029005,1.0266,0.16183,0.019294,0.032166,0.025363,0.18958,0.072765,0.042567,0.02015,0.13404,0.049039,0.85369,0.56845,0.18836,0.076206,0.051275,1.0268,0.20956,0.00037226,0.0010347,0.0006433,0.03594,0.0052948,0.0018119,0.00040602,0.017967,-0.52218,-0.53018,0.15113,-0.3404,3.2273,-0.0033145,0.70155,1.8011,2.7378,3.5009,3.2366,3.9822,15.341,3.3838,3.8404,6.2977,0.31081,0.48649,0.40541,0.32432,0.39189,0.45946,0.54054,0.5
-0.021436,-0.80284,0.62389,0.04664,-0.017691,-0.033693,1.0248,0.308,0.093013,0.087578,0.064535,0.46497,0.1636,0.19505,0.066057,0.4342,0.094845,0.80754,0.62718,0.46421,0.16347,0.19665,1.0269,0.52998,0.0086514,0.0076698,0.0041648,0.21619,0.026766,0.038044,0.0043635,0.18853,3.1537,2.3517,-1.1761,3.268,-3.095,-3.4195,-0.77636,4.0442,29.673,15.199,5.6482,23.796,21.347,25.818,6.4559,23.087,0.31081,0.48649,0.47297,0.37838,0.35135,0.2973,0.43243,0.32432
-0.034536,-0.7905,0.64878,0.033653,0.02298,-0.037936,1.025,0.14461,0.020834,0.044831,0.04969,0.14453,0.081078,0.054773,0.036206,0.11139,0.040262,0.79175,0.65065,0.14745,0.08375,0.066327,1.0256,0.18209,0.00043404,0.0020098,0.0024691,0.020888,0.0065737,0.0030001,0.0013109,0.012407,0.11365,-0.35154,-0.82125,0.0047611,2.9953,-1.4897,0.042081,2.0093,3.5471,6.3992,9.328,3.2054,15.311,6.839,10.48,8.7923,0.36486,0.39189,0.35135,0.43243,0.32432,0.40541,0.51351,0.43243
-0.021932,-0.91278,0.48933,-0.008392,-0.20041,0.074051,1.052,0.72288,0.16638,0.20129,0.1819,0.86979,0.58896,0.52109,0.25938,0.94428,0.16671,0.93442,0.52163,0.86402,0.61839,0.52287,1.0831,1.1842,0.027681,0.040519,0.033088,0.75654,0.34687,0.27153,0.067277,0.89166,3.019,-4.5075,3.5263,-1.0675,-2.8917,1.7089,6.0475,2.0686,26.911,30.118,25.857,7.5866,10.934,8.6233,46.177,6.8751,0.31081,0.48649,0.32432,0.2973,0.054054,0.10811,0.40541,0.16216
-0.017816,-0.88071,0.52056,0.053796,-0.003608,-0.028823,1.0299,0.4073,0.073883,0.073898,0.10022,0.60071,0.11735,0.16035,0.08428,0.48578,0.07552,0.88376,0.52999,0.59911,0.11662,0.16186,1.0333,0.63145,0.0054587,0.0054609,0.010044,0.36085,0.013771,0.025711,0.0071032,0.23598,-3.69,-0.90526,-2.1835,-1.3368,-1.0719,-0.28908,-0.60504,2.7995,23.633,6.8874,9.0341,10.765,9.268,10.379,7.4456,13.407,0.27027,0.47297,0.39189,0.35135,0.35135,0.28378,0.52703,0.18919
-0.033633,-0.8467,0.57355,-0.0094813,0.03348,-0.010883,1.0249,0.18253,0.03886,0.038091,0.032562,0.20442,0.080149,0.057418,0.025363,0.13815,0.051197,0.84755,0.57446,0.20327,0.086366,0.058063,1.0252,0.22836,0.0015101,0.0014509,0.0010603,0.041786,0.0064239,0.0032968,0.00064327,0.019086,-0.9175,0.16033,-0.12337,0.26491,1.0908,0.067257,-0.18966,1.1156,3.7711,2.753,2.5611,3.9214,3.6877,2.9399,3.59,3.9113,0.14865,0.44595,0.33784,0.44595,0.25676,0.44595,0.55405,0.39189
-0.069096,-0.86129,0.51694,0.10681,-0.027588,-0.047809,1.0185,0.43699,0.10759,0.11619,0.10875,0.56975,0.29145,0.23836,0.1143,0.53618,0.12727,0.86899,0.5281,0.57593,0.29081,0.24154,1.0248,0.68892,0.011577,0.0135,0.011827,0.32462,0.084943,0.056813,0.013065,0.28749,-1.1835,-1.5239,-1.5855,1.9135,-1.5185,-1.8914,0.81535,2.4272,7.2004,7.4716,5.7238,12.48,9.3817,8.0502,6.9996,9.997,0.32432,0.54054,0.35135,0.41892,0.25676,0.33784,0.56757,0.21622
-0.061727,-0.86578,0.53897,0.011485,0.041185,-0.044208,1.0283,0.29492,0.10609,0.070417,0.063385,0.33683,0.17652,0.16943,0.080288,0.29833,0.12213,0.8686,0.54264,0.33477,0.18011,0.17401,1.0314,0.41808,0.011255,0.0049586,0.0040177,0.11345,0.031158,0.028708,0.0064461,0.088999,3.1965,-0.1704,-2.0287,-1.3547,-0.26692,-5.0669,1.3539,2.5347,27.617,8.3732,8.7278,7.8434,10.877,35.362,18.212,10.289,0.21622,0.58108,0.37838,0.35135,0.25676,0.37838,0.52703,0.22973
-0.071781,-0.85404,0.55103,0.005824,0.026384,-0.019941,1.0202,0.17383,0.027375,0.042678,0.030833,0.17662,0.083337,0.067256,0.029172,0.11481,0.076759,0.85509,0.55188,0.17554,0.086882,0.069719,1.0206,0.2079,0.00074939,0.0018214,0.0009507,0.031196,0.006945,0.0045234,0.00085103,0.01318,-0.48009,-0.34626,-0.46348,0.096232,1.6001,0.15487,0.010438,1.2962,3.5932,4.2391,3.3266,3.3305,7.1883,2.8936,5.1886,5.3541,0.36486,0.51351,0.5,0.47297,0.41892,0.44595,0.48649,0.45946
-0.028335,-0.8607,0.55369,0.10941,-0.032223,-0.053197,1.0367,0.51807,0.094405,0.15895,0.15616,0.79317,0.18091,0.2236,0.17793,0.67519,0.09796,0.87506,0.575,0.79543,0.18257,0.22838,1.0516,0.84746,0.0089122,0.025267,0.024387,0.62912,0.032729,0.049995,0.031658,0.45588,-1.994,-3.968,-1.0825,0.34816,-1.5322,-0.99378,3.9373,2.3955,10.246,24.326,6.9364,9.3019,7.915,7.351,24.152,8.5571,0.35135,0.36486,0.18919,0.36486,0.2973,0.31081,0.39189,0.16216
-0.0049387,-0.84304,0.60135,0.10152,0.020972,-0.010316,1.046,0.40586,0.092819,0.16849,0.14456,0.61296,0.18603,0.16359,0.18941,0.53022,0.092331,0.8595,0.61826,0.61727,0.18597,0.16282,1.0628,0.66492,0.0086154,0.028388,0.020896,0.37572,0.034606,0.026761,0.035876,0.28114,2.516,-5.0093,0.20129,0.58696,0.43781,-1.1414,6.1939,2.3732,27.06,35.309,16.031,8.1014,14.905,18.471,49.165,8.1192,0.25676,0.44595,0.39189,0.41892,0.32432,0.37838,0.35135,0.16216
-0.029883,-0.83891,0.5802,0.0058773,0.014212,-0.042311,1.0253,0.32223,0.065013,0.093384,0.081084,0.51173,0.1385,0.15546,0.09743,0.44949,0.071157,0.84402,0.58576,0.50834,0.13831,0.16011,1.0298,0.55062,0.0042267,0.0087206,0.0065747,0.26187,0.019182,0.024169,0.0094927,0.20204,-1.6993,-4.4203,-2.0203,-1.963,0.93695,-3.7538,3.7809,3.1705,16.892,32.599,9.4124,14.071,11.308,23.696,31.215,14.908,0.22973,0.47297,0.39189,0.43243,0.31081,0.33784,0.40541,0.13514
-0.013373,-0.79666,0.63217,-0.025079,-0.0010813,-0.041308,1.024,0.32079,0.039652,0.11074,0.087889,0.5573,0.1283,0.095107,0.085407,0.48391,0.041595,0.80422,0.63817,0.55414,0.12745,0.10311,1.0275,0.57788,0.0015723,0.012263,0.0077244,0.31059,0.016461,0.0090454,0.0072944,0.23416,-0.24575,-3.2063,-0.85063,-1.2389,-1.0622,-2.3097,4.0749,3.1768,3.1027,23.284,4.7286,13.971,6.718,10.617,33.732,14.535,0.14865,0.27027,0.054054,0.40541,0.32432,0.2027,0.51351,0.13514
-0.00142,-0.73166,0.70915,0.095947,-0.015025,0.006488,1.0366,0.56272,0.073031,0.15207,0.15248,0.90401,0.31773,0.22379,0.12225,0.81052,0.072557,0.74709,0.72514,0.90307,0.31597,0.22239,1.0437,0.98226,0.0053335,0.023125,0.023251,0.81723,0.10096,0.050084,0.014945,0.65694,-2.6917,-2.0525,-0.95809,-0.49368,2.2568,0.27957,2.0265,2.1967,10.801,17.356,8.3336,9.3218,18.958,8.6663,13.484,7.1052,0.16216,0.39189,0.45946,0.36486,0.28378,0.2027,0.41892,0.081081
-0.011303,-0.75761,0.67374,0.014427,-0.080268,0.094787,1.0381,0.46229,0.13084,0.17405,0.17287,0.59331,0.52561,0.52403,0.16435,0.83794,0.13046,0.77709,0.69528,0.58952,0.52823,0.52909,1.0509,0.9521,0.017119,0.030294,0.029886,0.35202,0.27627,0.27461,0.02701,0.70214,1.1131,-3.4854,-2.2862,0.53286,-2.7338,3.2791,3.3091,2.7116,11.913,21.536,7.8455,11.396,13.458,14,24.221,9.3455,0.39189,0.18919,0.094595,0.43243,0.067568,0.067568,0.33784,0.067568
-0.014973,-0.89794,0.51713,0.048931,-0.056461,-0.022813,1.0488,0.48006,0.17078,0.19439,0.12795,0.48575,0.34946,0.33105,0.23846,0.49018,0.1703,0.91847,0.53252,0.48497,0.35169,0.32963,1.0753,0.68377,0.029166,0.037786,0.01637,0.23595,0.12213,0.10959,0.056861,0.24028,4.0424,-4.5515,1.3782,-0.45115,-2.0932,-0.7133,4.7648,1.3716,23.411,27.607,11.5,5.4742,8.1346,11.083,27.943,3.9071,0.2973,0.51351,0.33784,0.39189,0.16216,0.39189,0.43243,0.13514
-0.028191,-0.86603,0.53555,0.12222,-0.003236,-0.023019,1.0255,0.38981,0.059848,0.16014,0.10388,0.60819,0.1493,0.16285,0.16036,0.52951,0.065793,0.88052,0.5454,0.61636,0.14833,0.16339,1.0378,0.65467,0.0035818,0.025646,0.01079,0.36989,0.02229,0.026521,0.025714,0.28038,-2.748,-4.2939,-0.76084,0.42428,1.7699,-0.7739,5.0987,2.7506,22.257,31.655,11.613,10.118,17.537,14.658,39.647,11.164,0.31081,0.52703,0.32432,0.37838,0.33784,0.35135,0.52703,0.22973
-0.017212,-0.87945,0.51407,-0.018001,0.015585,-0.026385,1.0288,0.46745,0.090543,0.12384,0.097953,0.668,0.15509,0.15962,0.11116,0.52496,0.09157,0.88801,0.5232,0.66378,0.15484,0.16073,1.0347,0.70029,0.008198,0.015337,0.0095947,0.44623,0.024052,0.025477,0.012357,0.27558,5.1941,-2.0591,-1.8601,-1.8753,-0.51184,-2.1024,2.4934,2.6759,41.355,12.978,6.0313,8.6235,10.551,15.297,19.128,10.605,0.44595,0.41892,0.2973,0.37838,0.40541,0.45946,0.52703,0.27027
-0.011728,-0.85029,0.53379,0.036544,0.0018013,-0.038877,1.017,0.52754,0.092429,0.1186,0.13387,0.76462,0.23184,0.21274,0.11852,0.63599,0.092557,0.85841,0.55011,0.76039,0.2303,0.21487,1.0237,0.82304,0.0085431,0.014067,0.017922,0.58465,0.053751,0.04526,0.014047,0.40448,0.63401,-0.98514,-1.2513,-1.79,-0.45904,-1.0063,-0.33336,2.1851,7.2862,5.0938,3.9511,8.7626,6.3246,5.8313,4.7983,7.9569,0.21622,0.52703,0.22973,0.37838,0.37838,0.37838,0.52703,0.13514
0.032429,-0.85189,0.57512,0.2096,0.006672,-0.022981,1.0401,0.60857,0.044457,0.15851,0.13347,0.97264,0.1098,0.13251,0.14243,0.80336,0.054788,0.86632,0.59021,0.98861,0.10927,0.13361,1.0497,1.0036,0.0019764,0.025126,0.017813,0.94603,0.012056,0.017558,0.020286,0.64538,2.1358,-3.9096,-2.6237,0.76761,1.8967,-0.95159,4.1239,1.8964,14.463,22.269,10.53,5.8711,13.194,7.275,29.375,5.7363,0.25676,0.43243,0.21622,0.21622,0.27027,0.36486,0.48649,0.10811
0.018845,-0.81854,0.59785,0.052501,0.016705,-0.014312,1.0216,0.33113,0.042423,0.084559,0.11448,0.54912,0.053676,0.082785,0.077014,0.45102,0.046161,0.82284,0.60857,0.54797,0.055873,0.083467,1.0245,0.55709,0.0017997,0.0071502,0.013106,0.30153,0.0028811,0.0068533,0.0059311,0.20342,1.4345,-1.0446,-3.0365,0.18213,0.80716,-2.1224,-2.456,2.2849,8.5951,6.9621,12.746,7.5897,7.3826,14.618,15.578,7.4098,0.13514,0.48649,0.22973,0.40541,0.32432,0.40541,0.48649,0.16216
0.0057373,-0.84283,0.58081,0.22323,0.010847,-0.035908,1.0334,0.44452,0.075886,0.1142,0.12043,0.75205,0.14373,0.14909,0.11324,0.67832,0.075596,0.85043,0.593,0.77965,0.14318,0.15239,1.0395,0.80721,0.0057586,0.013042,0.014503,0.56557,0.020657,0.022229,0.012824,0.46012,1.5795,-2.7918,-2.4617,1.1677,1.9257,-1.2001,1.8152,2.4256,13.813,14.831,8.4889,8.8228,10.982,8.5052,15.918,8.555,0.43243,0.39189,0.17568,0.2027,0.27027,0.24324,0.44595,0.067568
-0.013461,-0.84055,0.57548,-0.020213,0.018988,-0.032975,1.027,0.37483,0.078424,0.092709,0.090183,0.52397,0.17227,0.15066,0.076152,0.43174,0.079054,0.84558,0.58241,0.52085,0.17217,0.15324,1.0298,0.56957,0.0061503,0.008595,0.0081329,0.27454,0.029677,0.022698,0.0057991,0.1864,0.39312,-0.77339,-2.6456,-2.1058,3.323,-2.9887,-0.62625,3.6824,22.311,6.0555,10.854,13.09,24.907,18.978,8.7839,22.332,0.44595,0.41892,0.25676,0.32432,0.21622,0.25676,0.56757,0.32432
-0.00426,-0.8301,0.56733,0.10948,0.0053147,-0.028356,1.0179,0.38484,0.057607,0.10316,0.13671,0.6183,0.17002,0.13015,0.084723,0.53947,0.05738,0.8364,0.58336,0.62385,0.16897,0.13235,1.0214,0.65974,0.0033186,0.010641,0.018689,0.38229,0.028908,0.016939,0.0071779,0.29103,1.2225,0.20246,-2.4801,1.6012,-0.45175,-1.4335,-0.78622,3.1113,11.303,5.8835,10.748,12.009,13.145,13.446,7.2504,13.402,0.35135,0.45946,0.28378,0.35135,0.35135,0.36486,0.40541,0.18919
-0.0031493,-0.83005,0.60843,0.024941,0.018468,-0.039819,1.0407,0.58178,0.10752,0.18872,0.11405,0.90748,0.21484,0.18284,0.18995,0.7501,0.10685,0.85096,0.61889,0.90175,0.2142,0.18593,1.0576,0.94531,0.011561,0.035616,0.013007,0.82352,0.046156,0.033431,0.03608,0.56265,3.6694,-5.5165,-1.8398,-0.6362,0.99834,-3.0303,6.3985,1.7708,27.675,41.239,9.7366,5.9383,9.4596,16.511,51.032,5.181,0.36486,0.43243,0.31081,0.36486,0.28378,0.28378,0.52703,0.13514
-0.036708,-0.87584,0.5227,-0.054672,-0.10458,0.053447,1.0326,0.62308,0.065975,0.13385,0.12347,0.67694,0.42367,0.47172,0.11231,0.69555,0.075114,0.88587,0.53689,0.67463,0.43363,0.4716,1.0386,0.93036,0.0043527,0.017915,0.015244,0.45825,0.17949,0.22252,0.012613,0.48379,0.48224,-1.2882,-1.4009,-0.024583,-2.2341,1.6279,0.43384,1.5911,8.4009,7.6033,5.6707,4.6879,8.7109,9.562,9.7971,4.565,0.22973,0.35135,0.27027,0.33784,0.027027,0.16216,0.44595,0.10811
-0.066508,-0.8738,0.52745,0.096817,0.0036173,-0.034853,1.0334,0.47683,0.10444,0.15679,0.14438,0.60488,0.30829,0.22929,0.18497,0.54204,0.12323,0.88757,0.54659,0.60859,0.30625,0.23041,1.0496,0.71921,0.010909,0.024584,0.020845,0.36588,0.095045,0.052575,0.034213,0.29381,0.077265,-2.3243,0.72893,0.53022,-1.2162,-2.3786,3.3601,2.2243,13.364,12.983,9.1392,10.219,6.7245,16.679,18.875,8.4142,0.31081,0.51351,0.39189,0.39189,0.2973,0.33784,0.45946,0.2027
-0.046123,-0.85972,0.55548,-0.008136,0.0064787,-0.037473,1.0363,0.39878,0.10208,0.11875,0.11619,0.59409,0.21749,0.22275,0.11624,0.53873,0.1114,0.86778,0.56735,0.59018,0.21614,0.22441,1.0427,0.66737,0.010421,0.014102,0.013499,0.35295,0.047304,0.049618,0.013512,0.29023,-2.0042,-2.6128,-1.914,-2.6489,1.3277,0.17407,2.9246,3.658,11.227,13.937,7.5768,16.005,16.408,11.202,18.679,18.642,0.32432,0.37838,0.25676,0.47297,0.43243,0.44595,0.48649,0.2027
-0.029565,-0.86012,0.55372,0.11999,0.01314,-0.015476,1.0281,0.32703,0.041635,0.086499,0.082999,0.56119,0.12583,0.17426,0.078692,0.51744,0.050838,0.8644,0.55983,0.5702,0.12568,0.17378,1.0311,0.6092,0.0017335,0.0074821,0.0068888,0.31493,0.015833,0.030365,0.0061925,0.26774,-2.7626,-2.0021,-2.0082,2.1494,2.7729,-0.96893,1.3217,3.5393,20.146,10.864,10.997,15.858,15.09,19.416,14.926,17.754,0.5,0.51351,0.41892,0.35135,0.37838,0.41892,0.56757,0.2027
-0.067563,-0.83219,0.58067,0.10386,0.024653,-0.039371,1.0259,0.36124,0.077713,0.10127,0.096482,0.58453,0.12364,0.15159,0.085013,0.51069,0.10258,0.83825,0.58852,0.58984,0.12526,0.15564,1.0293,0.62275,0.0060393,0.010255,0.0093088,0.34168,0.015286,0.02298,0.0072271,0.2608,1.475,-4.0076,-1.4074,1.3565,0.71989,-2.2286,3.436,3.7389,17.5,26.35,11.437,16.75,5.0062,16.822,25.439,18.302,0.41892,0.56757,0.40541,0.41892,0.36486,0.39189,0.55405,0.2027
-0.064001,-0.83746,0.58813,0.098396,0.017561,-0.044152,1.0316,0.36986,0.076184,0.091059,0.072589,0.59004,0.14253,0.18015,0.079431,0.5238,0.09911,0.84233,0.59254,0.59429,0.14266,0.18431,1.0346,0.63836,0.005804,0.0082918,0.0052691,0.34815,0.020314,0.032453,0.0063092,0.27437,3.1782,-2.6242,-2.3265,1.7574,1.0439,-1.4681,1.3366,3.1192,24.116,14.495,10.716,11.903,7.2664,16.513,12.807,12.843,0.33784,0.48649,0.32432,0.40541,0.35135,0.45946,0.54054,0.13514
-0.049207,-0.84175,0.56858,0.016559,0.002532,-0.024452,1.022,0.38922,0.037773,0.082769,0.078513,0.64719,0.10621,0.13647,0.064512,0.54416,0.061879,0.84576,0.5739,0.64308,0.10553,0.13775,1.024,0.66608,0.0014268,0.0068507,0.0061643,0.41886,0.01128,0.018625,0.0041618,0.29611,2.1671,-2.2464,-2.5973,-2.416,-0.0042717,0.64638,1.3806,3.7404,17.214,13.719,11.366,15.025,13.722,16.65,15.851,18.132,0.44595,0.51351,0.40541,0.45946,0.43243,0.37838,0.5,0.21622
