1.0,0.9375,0.708333333333,0.9375
0.9375,0.9375,0.708333333333,0.9375
1.0,1.0,0.708333333333,0.9375
1.0,1.0,0.854166666667,0.9375
1.0,1.0,0.854166666667,0.9375
0.9375,0.9375,0.854166666667,0.9375
1.0,1.0,0.854166666667,0.9375
1.0,1.0,0.854166666667,0.9375
1.0,1.0,0.854166666667,0.9375
0.9375,1.0,0.854166666667,0.9375
0.916666666667,1.0,0.854166666667,0.9375
1.0,1.0,0.854166666667,0.9375
1.0,0.9375,0.854166666667,0.9375
0.916666666667,0.9375,0.854166666667,0.9375
0.9375,0.9375,0.854166666667,0.9375
1.0,0.9375,0.854166666667,0.9375
0.916666666667,0.9375,0.854166666667,0.9375
0.854166666667,0.9375,0.854166666667,0.9375
1.0,0.9375,0.9375,0.9375
0.9375,0.9375,0.9375,0.9375
0.916666666667,0.791666666667,0.8125,0.9375
0.9375,0.9375,0.9375,0.875
0.9375,0.791666666667,0.8125,0.9375
0.791666666667,0.791666666667,0.8125,0.875
1.0,0.9375,0.9375,0.875
0.916666666667,0.791666666667,0.8125,0.875
1.0,0.791666666667,0.8125,0.9375
1.0,0.791666666667,0.8125,0.875
1.0,0.9375,0.854166666667,0.875
0.9375,0.583333333333,0.729166666667,0.875
1.0,0.791666666667,0.8125,0.875
0.729166666667,0.583333333333,0.729166666667,0.875
1.0,0.4375,0.8125,0.9375
0.9375,0.625,0.770833333333,0.791666666667
1.0,0.645833333333,0.729166666667,0.875
1.0,0.625,0.5,0.9375
0.791666666667,0.708333333333,0.729166666667,0.791666666667
0.9375,0.625,0.6875,0.791666666667
0.916666666667,0.6875,0.5625,0.791666666667
0.916666666667,0.625,0.854166666667,0.791666666667
1.0,0.625,0.729166666667,0.791666666667
1.0,0.541666666667,0.5,0.791666666667
0.854166666667,0.6875,0.5625,0.791666666667
1.0,0.6875,0.5625,0.791666666667
0.9375,0.625,0.583333333333,0.791666666667
0.9375,0.625,0.5,0.854166666667
0.854166666667,0.6875,0.645833333333,0.791666666667
0.9375,0.5,0.708333333333,0.854166666667
0.9375,0.5625,0.729166666667,0.791666666667
1.0,0.625,0.729166666667,0.791666666667
0.8125,0.541666666667,0.5625,0.791666666667
0.791666666667,0.625,0.729166666667,0.791666666667
0.875,0.625,0.729166666667,0.791666666667
1.0,0.5625,0.645833333333,0.854166666667
0.916666666667,0.625,0.583333333333,0.854166666667
0.9375,0.6875,0.729166666667,0.791666666667
0.875,0.625,0.729166666667,0.791666666667
0.9375,0.625,0.854166666667,0.875
1.0,0.625,0.583333333333,0.791666666667
0.9375,0.625,0.583333333333,0.791666666667
0.916666666667,0.625,0.666666666667,0.791666666667
0.8125,0.625,0.666666666667,0.875
0.854166666667,0.625,0.5625,0.791666666667
0.875,0.625,0.5625,0.875
0.854166666667,0.5625,0.5,0.854166666667
0.9375,0.625,0.729166666667,0.854166666667
0.854166666667,0.625,0.75,0.854166666667
0.875,0.625,0.5,0.854166666667
0.9375,0.625,0.583333333333,0.791666666667
0.916666666667,0.625,0.5625,0.791666666667
0.916666666667,0.5625,0.416666666667,0.854166666667
0.9375,0.625,0.416666666667,0.854166666667
0.875,0.625,0.5625,0.854166666667
0.9375,0.625,0.5625,0.854166666667
0.9375,0.625,0.5625,0.854166666667
0.875,0.5625,0.416666666667,0.854166666667
0.854166666667,0.625,0.5625,0.854166666667
0.8125,0.5625,0.416666666667,0.854166666667
0.9375,0.625,0.5625,0.854166666667
0.854166666667,0.625,0.416666666667,0.854166666667
0.875,0.5625,0.479166666667,0.854166666667
0.854166666667,0.625,0.416666666667,0.854166666667
0.9375,0.625,0.541666666667,0.854166666667
0.854166666667,0.625,0.541666666667,0.854166666667
0.854166666667,0.625,0.541666666667,0.854166666667
0.9375,0.625,0.541666666667,0.854166666667
0.916666666667,0.625,0.541666666667,0.854166666667
1.0,0.625,0.541666666667,0.854166666667
0.8125,0.625,0.541666666667,0.854166666667
0.9375,0.625,0.541666666667,0.854166666667
0.875,0.625,0.541666666667,0.854166666667
0.916666666667,0.625,0.541666666667,0.854166666667
0.9375,0.625,0.541666666667,0.854166666667
1.0,0.625,0.541666666667,0.854166666667
0.8125,0.625,0.541666666667,0.854166666667
0.9375,0.625,0.541666666667,0.854166666667
0.854166666667,0.625,0.541666666667,0.854166666667
0.9375,0.625,0.541666666667,0.854166666667
0.916666666667,0.625,0.541666666667,0.854166666667
0.875,0.625,0.541666666667,0.854166666667
0.854166666667,0.625,0.541666666667,0.854166666667
0.916666666667,0.625,0.541666666667,0.791666666667
0.916666666667,0.625,0.541666666667,0.854166666667
1.0,0.625,0.541666666667,0.854166666667
0.9375,0.625,0.541666666667,0.791666666667
1.0,0.625,0.541666666667,0.791666666667
0.9375,0.625,0.541666666667,0.791666666667
0.9375,0.625,0.541666666667,0.791666666667
0.854166666667,0.625,0.541666666667,0.791666666667
1.0,0.625,0.541666666667,0.791666666667
